episode_id,total_steps,policy_steps,parts_placed,parts_total,task_completed,g1_fell,g1_root_z_min,g1_root_z_final,g1_spawn_requested_x,g1_spawn_requested_y,g1_spawn_requested_yaw,g1_root_initial_x,g1_root_initial_y,g1_root_initial_z,g1_root_x,g1_root_y,g1_root_z,g1_tilt_rad,g1_tilt_rad_max,spawn_pose_error,tier0_stop_count,slowdown_count,replan_count,stuck_count,d_stop_caused,d_slow_caused,d_replan_caused,d_knock_off,footstep_count,collision_count,collision_episode_count,raw_collision_frame_count,robot_object_collision_count,proxy_physical_contact_count,object_drop_count,object_drop_frame_count,min_g1_ur10e_distance_m,min_surface_distance_m,mean_g1_ur10e_distance_m,last_gate_decision,last_gate_trigger,last_gate_distance,last_closest_body,f_consecutive_stop_max,f_replan_success,f_replan_failure_reason,h_vlm_action,h_vlm_latency_ms,h_vlm_reason,disturbance_source,disturbance_scenario,disturbance_attempt_id,gate_trigger_source,replan_trigger_source,closest_g1_body,dist_min_g1_body,dist_min_proxy,progress_after_retreat,policy_steps_after_retreat,parts_placed_after_retreat,retreat_attempt_count,recovered_attempt_count,transit_min_proxy_distance,transit_slow_count,transit_consecutive_slow_max,transit_replan_count
0,8037,7420,20,20,True,False,-0.2819151282310486,-0.27027419209480286,nan,nan,nan,-1.5754038095474243,-0.09063615649938583,-0.25,-0.391174852848053,0.19521284103393555,-0.27027419209480286,0.2722315426446766,0.3616611199222521,nan,10,7,0,0,0,0,0,0,9774,3,3,26,0,0,0,4,0.8319246172904968,0.7835605692863464,1.1879576500618771,ALLOW,allow,1.2067903232574462,left_wrist_pitch_link,1,False,,,0.0,,g1_body,baseline_safe,0,,,left_wrist_pitch_link,0.7835605692863464,inf,False,0,0,0,0,inf,0,0,0
